time,x,y,z
31:16.7,0.66461,0.94603,-1.26217
31:16.9,0.56642,0.9101,-1.152
31:17.1,0.59995,0.93166,-1.08733
31:17.3,0.54965,0.92807,-1.11009
31:17.5,0.62989,0.88016,-1.14601
31:17.7,0.60354,0.95561,-1.08614
31:17.9,0.56881,0.92926,-1.152
31:18.1,0.64905,0.8646,-1.19391
31:18.3,0.60593,0.80113,-1.15679
31:18.5,0.73766,0.94004,-1.12925
31:18.7,0.8131,0.88016,-1.16996
31:18.9,0.59635,0.91489,-1.10051
31:19.5,0.64306,0.99034,-1.1508
31:19.7,0.5748,0.87657,-1.13284
31:19.9,0.60953,0.90172,-1.30528
31:20.1,0.65024,0.93405,-1.2466
31:20.3,0.68737,0.89813,-1.16397
31:20.5,0.70413,0.87777,-1.26217
31:20.7,0.57959,0.90771,-1.14841
31:20.9,0.75323,0.89573,-1.22146
31:21.1,0.58079,1.02147,-1.33642
31:21.3,0.66342,0.92208,-1.17715
31:21.5,0.49936,0.89094,-1.23343
31:21.7,0.61791,0.88136,-1.23104
31:21.9,0.78197,0.95082,-1.30768
31:22.1,0.73527,0.91369,-1.15918
31:22.3,0.69096,0.97477,-1.20229
31:22.5,0.6694,1.11248,-0.99992
31:22.7,0.44547,0.85861,-1.18553
31:22.9,0.70174,0.92926,-1.1041
31:23.1,0.74245,0.88136,-1.05979
31:23.3,0.70293,0.9113,-1.18912
31:23.5,0.59516,0.87897,-1.12206
31:23.7,0.56163,0.88735,-1.17236
31:23.9,0.7173,0.861,-1.12805
31:24.1,0.65144,0.95321,-1.16517
31:24.3,0.66701,0.8634,-1.07057
31:24.5,0.59396,0.83346,-1.14841
31:24.7,0.61192,0.96519,-1.12685
31:24.9,0.6239,0.90531,-1.14481
31:25.1,0.65384,0.94723,-1.07416
31:25.3,0.68018,0.96998,-1.11368
31:25.5,0.73048,0.87897,-1.20708
31:25.7,0.75083,0.8167,-1.13523
31:25.9,0.55444,0.9592,-1.08015
31:26.1,0.68617,0.89573,-1.06817
31:26.3,0.62869,0.92328,-1.18792
31:26.5,0.60114,0.95441,-1.14481
31:26.7,0.6239,0.96998,-1.15439
31:26.9,0.65264,0.99992,-1.17834
31:27.1,0.72449,0.96998,-1.15559
31:27.3,0.68377,0.89214,-1.09811
31:27.5,0.61432,0.9592,-1.12565
31:27.7,0.64306,0.87537,-1.15559
31:27.9,0.73407,0.92328,-1.22026
31:28.1,0.72209,0.9592,-1.26097
31:28.3,0.60953,0.87178,-1.18313
31:28.5,0.6215,0.88376,-1.22864
31:28.7,0.60474,0.89334,-1.18433
31:28.9,0.6239,0.92687,-1.12925
31:29.1,0.64306,0.9592,-1.08973
31:29.3,0.54965,0.87178,-1.14721
31:29.5,0.69455,0.89334,-1.14122
31:29.7,0.6227,0.91849,-1.01788
31:29.9,0.74485,0.93525,-1.17715
31:30.1,0.61432,0.83107,-1.22744
31:30.3,0.64306,0.95202,-1.14601
31:30.5,0.66461,0.85023,-1.19271
31:30.7,0.68856,0.90771,-1.22146
31:30.9,1.25978,0.82747,-0.72688
31:31.1,-0.98435,1.86931,-2.7375
31:31.3,-0.05149,1.8238,-1.12925
31:31.5,-1.59747,-5.24389,-0.479
31:31.7,-1.04422,0.82149,-0.8634
31:31.9,1.4885,1.34121,-1.67052
31:32.1,0.3832,0.45984,-1.51245
31:32.3,2.19743,1.14362,-1.09332
31:32.5,0.02634,0.61192,-1.82021
31:32.7,0.69216,1.46814,-2.42735
31:32.9,1.41306,1.70405,-2.19503
31:33.1,0.32452,-0.19279,-2.54351
31:33.3,1.02866,2.8824,-1.28013
31:33.5,0.50774,1.38192,-2.26808
31:33.7,-0.84783,1.84177,0.26943
31:33.9,-0.3353,0.7209,-1.52802
31:34.1,0.78915,1.87051,-0.89094
31:34.3,-0.64785,2.43693,1.64058
31:34.5,0.85741,-0.79873,-0.03712
31:34.7,0.68976,0.99752,0.05388
31:34.9,5.52171,-2.12917,0.36284
31:35.1,1.62741,-0.14729,1.16397
31:35.3,-1.37474,2.50638,4.76249
31:35.5,-2.19862,1.00111,-4.61759
31:35.7,-0.48618,2.48722,-1.728
31:35.9,0.19878,0.87777,-1.40108
31:36.1,0.4287,0.8143,-0.77478
31:36.3,0.66701,0.90292,-0.34847
31:36.5,1.04782,1.4406,-1.49928
31:36.7,0.85502,1.31726,-2.37825
31:36.9,0.75922,0.77957,-0.188
31:37.1,0.3808,0.42631,-0.98914
31:37.3,0.0467,0.92926,-1.99624
31:37.5,-1.08015,1.33761,-1.80704
31:37.7,0.52211,1.12326,-1.68609
31:37.9,0.24069,1.1017,-1.87649
31:38.1,0.75682,1.11607,-1.69208
31:38.3,0.60953,0.88136,-0.9616
31:38.5,0.75802,0.7676,-3.08358
31:38.7,0.57959,0.66461,-1.61544
31:38.9,0.48499,0.87657,-1.38791
31:39.1,0.52211,0.51253,-1.21666
31:39.3,0.68138,0.74844,-1.18912
31:39.5,0.63587,0.7688,-1.27175
31:39.7,0.62031,0.87418,-1.37474
31:39.9,0.66342,0.76401,-1.30049
31:40.1,0.58318,0.88495,-1.07775
31:40.3,0.82747,0.5748,-1.04662
31:40.5,0.91489,0.12214,2.27287
31:40.7,0.63348,0.64785,-1.08733
31:40.9,1.20229,0.94842,-1.37114
31:41.1,1.22744,1.27654,-1.4382
31:41.3,0.62869,0.73527,-1.44539
31:41.5,0.90651,0.83226,-0.96758
31:41.7,0.46822,0.86819,-1.05859
31:41.9,0.74006,0.69814,-1.52562
31:42.1,0.60354,0.80712,-1.31845
31:42.3,0.48259,0.85861,-1.50047
31:42.5,0.0946,0.92687,-1.26696
31:42.7,0.50894,0.71371,-1.75674
31:42.9,0.64426,0.80712,-1.06578
31:43.1,0.47421,0.8622,-1.06698
31:43.4,0.01197,0.79634,-0.74604
31:43.6,0.37961,1.17355,-1.6346
31:43.8,0.96758,0.69335,-1.4418
31:44.0,0.80712,0.99273,-0.81071
31:44.2,0.54726,0.83586,-1.37234
31:44.4,0.73766,0.60114,-0.99752
31:44.6,1.08973,0.5281,-0.79993
31:44.8,0.66222,-0.02754,-0.03113
31:45.0,0.22632,1.34959,-1.21187
31:45.2,0.41433,0.84903,-1.75674
31:45.4,1.75435,1.31845,-1.23463
31:45.6,-1.31965,0.35685,-0.51971
31:45.8,-0.6215,0.11136,-0.36284
31:46.0,0.63348,1.33522,-2.14833
31:46.2,0.28141,1.32444,-3.20214
31:46.4,0.06945,0.77478,-0.36524
31:46.6,-2.69918,0.57001,-1.56275
31:46.8,0.87657,0.55205,-1.27534
31:47.0,-0.18681,1.0059,-1.56873
31:47.2,-0.29458,1.2502,-1.0071
31:47.4,0.53049,0.78317,-0.17363
31:47.6,0.54726,0.81909,-1.54119
31:47.8,0.4802,0.8167,-1.80943
31:48.0,0.34967,0.38919,-2.03097
31:48.2,0.27901,0.65623,-1.66453
31:48.4,1.55556,0.22872,-0.66701
31:48.6,0.47421,0.79514,-1.96271
31:48.8,0.35566,0.80113,-2.29802
31:49.0,0.12214,1.12805,-0.58558
31:49.2,0.45265,0.92447,-1.26337
31:49.4,0.62749,0.73287,-1.37833
31:49.6,0.53049,0.75562,-1.06219
31:49.8,0.84783,0.6239,-0.73048
31:50.0,0.92567,0.51253,-1.27415
31:50.2,0.57121,0.86579,-1.36396
31:50.4,0.08502,1.44419,-0.96399
31:50.6,0.8143,0.80233,-1.08853
31:50.8,0.74604,0.92208,-1.85015
31:51.0,0.61432,0.77359,-1.0095
31:51.2,0.64186,1.06458,-1.88128
31:51.4,0.71491,0.75203,-1.53401
31:51.6,0.65264,0.861,-1.23583
31:51.8,0.46942,0.84304,-1.28612
31:52.0,0.80951,0.91729,-0.88495
31:52.2,0.72329,0.75802,-1.38432
31:52.4,0.58318,0.87298,-1.28971
31:52.6,0.63348,0.81909,-1.72441
31:52.8,0.8167,0.17723,-1.10769
31:53.0,0.4766,0.82987,-1.08254
31:53.2,0.64066,0.90771,-1.28013
31:53.4,0.76401,0.75682,-1.44539
31:53.6,1.59747,0.55205,-0.89094
31:53.8,0.39398,0.90771,-1.78189
31:54.0,0.71251,0.99632,-1.87051
31:54.2,0.55803,0.85382,-0.94962
31:54.4,1.26816,0.64066,-1.75075
31:54.6,1.99265,0.19758,-1.08733
31:54.8,0.82268,0.68377,-1.40946
31:55.0,0.60953,0.79035,-0.92567
31:55.2,0.78317,0.8143,-1.52562
31:55.4,0.79155,0.861,-0.95321
31:55.6,0.82747,0.7173,-1.12086
31:55.8,0.65264,0.7676,-1.09452
31:56.0,0.65623,0.80712,-1.32564
31:56.2,0.75682,0.87418,-1.17595
31:56.4,0.68138,0.87178,-1.32803
31:56.6,0.41074,0.8646,-1.20469
31:56.8,0.55324,0.69934,-1.31486
31:57.0,0.67659,0.83705,-1.34839
31:57.2,0.80233,0.80352,-0.83346
31:57.4,0.79514,0.93884,-0.96998
31:57.6,0.66102,0.97477,-1.37114
31:57.8,0.61911,0.85861,-1.86691
31:58.0,1.00111,0.68976,-1.61783
31:58.2,0.49576,0.67779,-1.59388
31:58.4,0.58797,0.83466,-1.38551
31:58.6,0.6227,0.94842,-1.08135
31:58.8,0.69575,0.89453,-1.2478
31:59.0,0.72569,0.76281,-1.22505
31:59.2,0.74365,0.84663,-1.27175
31:59.4,0.64306,0.87777,-1.39869
31:59.6,0.62629,0.74844,-1.28373
31:59.8,0.42152,0.86939,-1.16876
32:00.0,0.50774,0.81789,-0.89094
32:00.2,0.46104,0.92807,-0.84903
32:00.4,0.60593,0.70533,-1.12925
32:00.6,0.74964,0.73048,-1.40946
32:00.8,0.90411,0.93286,-1.42862
32:01.0,0.7688,0.75682,-1.19032
32:01.2,0.61791,0.7676,-1.20948
32:01.4,0.5724,0.77119,-1.25738
32:01.6,0.74245,0.83107,-1.27055
32:01.8,0.74485,0.86819,-1.37474
32:02.0,0.89453,0.68737,-2.12438
32:02.2,0.55205,0.93046,-1.41066
32:02.4,0.59156,0.83466,-1.27175
32:02.6,0.76401,0.88376,-1.10889
32:02.8,0.64426,0.9125,-1.37833
32:03.0,0.62031,0.88016,-1.4861
32:03.2,0.87298,0.85981,-1.47173
32:03.4,0.43469,0.96399,-1.45617
32:03.6,0.78436,0.7664,-0.74724
32:03.8,0.48978,0.9089,-1.3939
32:04.0,0.73287,0.92328,-1.9699
32:04.2,0.58079,0.87178,-1.04183
32:04.4,0.68377,0.82149,-1.25858
32:04.6,0.87298,0.56761,-1.14481
32:04.8,1.13523,0.92567,-2.19264
32:05.0,0,0.08861,-1.41306
32:05.2,0.63228,0.79754,-1.38192
32:05.4,0.60593,0.85741,-1.2502
32:05.6,0.78915,0.79155,-1.19391
32:05.8,0.479,0.85981,-1.36276
32:06.0,0.79155,0.75802,-1.68489
32:06.2,0.62031,0.75083,-1.21307
32:06.4,0.67539,0.89932,-1.14601
32:06.6,0.68138,0.82867,-1.06578
32:06.8,0.70892,0.77239,-1.14362
32:07.0,0.59396,0.84903,-1.27654
32:07.2,0.79155,0.59037,-1.15439
32:07.4,0.80113,0.88615,-2.34472
32:07.6,1.01309,0.79155,-1.0562
32:07.8,0.40475,0.97597,-0.92208
32:08.0,1.05021,0.69575,-1.5352
32:08.2,0.28141,1.00111,-1.79506
32:08.4,0.79155,0.58677,-0.861
32:08.6,0.87777,0.70772,-1.12565
32:08.8,1.36635,0.30536,-1.34719
32:09.0,0.85502,0.51373,-0.79993
32:09.2,-0.00598,-0.15807,-0.64306
32:09.4,0.04191,0.68737,-3.31111
32:09.7,-0.54845,1.09931,-3.74221
32:09.9,-0.75083,0.25147,0.05748
32:10.1,0.34967,0.50774,-1.78907
32:10.3,0.68138,0.91729,-1.73758
32:10.5,0.75802,0.80951,-1.13643
32:10.7,0.74604,0.72688,-1.25738
32:10.9,0.72928,0.82268,-1.18912
32:11.1,0.46223,0.82747,-1.52083
32:11.3,0.673,0.84184,-1.30648
32:11.5,0.70174,0.80951,-1.27654
32:11.7,0.55085,0.85262,-1.23463
32:11.9,0.55564,0.80233,-1.38432
32:12.1,0.6718,0.79514,-1.16996
32:12.3,0.73766,0.84663,-1.24301
32:12.5,0.71251,0.82628,-1.2957
32:12.7,0.70533,0.77957,-1.35677
32:12.9,0.49696,0.93166,-1.33402
32:13.1,0.80712,0.83107,-1.08374
32:13.3,0.57121,0.76999,-1.32803
32:13.5,0.60713,0.92328,-1.33522
32:13.7,0.73407,0.7173,-1.13883
32:13.9,0.72808,0.88735,-1.19631
32:14.1,0.83346,0.73287,-1.24062
32:14.3,0.70772,0.73527,-1.31726
32:14.5,0.67659,0.7688,-1.26696
32:14.7,0.7173,0.80352,-1.14481
32:14.9,0.57959,0.85861,-1.36755
32:15.1,0.73407,0.72808,-1.25618
32:15.3,0.7197,0.80831,-1.05141
32:15.5,0.66102,0.92567,-1.35677
32:15.7,0.73646,0.8143,-1.1975
32:15.9,0.79035,0.77239,-1.23343
32:16.1,0.80951,0.79035,-1.20708
32:16.3,0.51732,0.89573,-1.33043
32:16.5,0.7209,0.79634,-1.06937
32:16.7,0.56282,0.91849,-1.2502
32:16.9,0.71371,0.77478,-1.18194
32:17.1,0.73886,0.71491,-1.14362
32:17.3,0.65384,0.81909,-1.33642
32:17.5,0.73766,0.79035,-1.20828
32:17.7,0.65623,0.80592,-1.3436
32:18.3,0.673,0.8143,-1.24541
32:18.5,0.64426,0.8155,-1.32444
32:18.7,0.66461,0.82029,-1.16517
32:18.9,0.58677,0.79754,-1.18433
32:19.1,0.57719,0.84783,-1.23822
32:19.3,0.6251,0.89932,-1.38192
32:19.5,0.62629,0.74006,-1.18553
32:19.8,0.54366,0.80592,-1.16876
32:20.0,0.75203,0.82867,-1.23942
32:20.2,0.7209,0.81191,-1.18074
32:20.4,0.77239,0.8622,-1.30169
32:20.6,0.69814,0.76041,-1.20229
32:20.8,0.74604,0.76999,-1.14721
32:21.0,0.60593,0.93765,-1.32564
32:21.2,0.78796,0.82747,-1.24062
32:21.4,0.66342,0.7676,-1.26457
32:21.6,0.69216,0.85741,-1.33642
32:21.8,0.73167,0.85502,-1.16038
32:22.0,0.65863,0.7173,-1.17236
32:22.2,0.63468,0.9101,-1.29331
32:22.4,0.68737,0.80831,-1.28852
32:22.6,0.59635,0.79634,-1.25139
32:22.8,0.66461,0.84783,-1.17595
32:23.0,0.66222,0.79993,-1.29929
32:23.2,0.7209,0.84304,-1.30408
32:23.4,0.69934,0.77119,-1.28732
32:23.6,0.56402,0.77478,-1.21666
32:23.8,0.60354,0.83107,-1.26457
32:24.0,0.78077,0.88615,-1.21666
32:24.2,0.61552,0.79155,-1.35079
32:24.4,0.56163,0.86699,-1.24541
32:24.6,0.63468,0.85382,-1.14122
32:24.8,0.68018,0.78317,-1.18433
32:25.0,0.78077,0.85502,-1.22864
32:25.2,0.67419,0.77957,-1.23223
32:25.4,0.62869,0.85981,-1.27654
32:25.6,0.68856,0.90292,-1.36755
32:25.8,0.66222,0.87058,-1.29331
32:26.0,0.77239,0.8167,-1.21068
32:26.2,0.65982,0.8155,-1.22505
32:26.4,0.78915,0.82747,-1.33043
32:26.6,0.74724,0.84304,-1.33163
32:26.8,0.68856,0.94004,-1.34001
32:27.0,0.53887,0.90052,-1.28612
32:27.2,0.83945,0.83825,-1.36516
32:27.4,0.72329,0.84783,-1.24421
32:27.6,0.8155,0.93166,-1.32564
32:27.8,0.51013,1.0059,-1.29929
32:28.0,0.67779,0.79155,-1.14242
32:28.2,0.59156,0.88136,-1.38671
32:28.4,0.64665,0.97237,-1.2981
32:28.6,0.78317,0.79514,-1.36635
32:28.8,0.72928,0.79873,-1.26457
32:29.0,0.71371,0.74604,-1.22625
32:29.2,0.74245,0.74125,-1.27295
32:29.4,0.67779,0.77359,-1.2969
32:29.6,0.72329,0.64186,-1.04662
32:29.8,0.70054,0.72569,-1.06458
32:30.0,0.58079,0.94004,-1.36516
32:30.2,0.99034,0.74245,-1.28253
32:30.4,0.74604,0.77239,-1.17475
32:30.6,0.58438,0.85621,-1.2945
32:30.8,0.74485,0.83346,-0.77957
32:31.0,0.56043,0.91849,-1.40348
32:31.2,0.64905,0.77478,-1.37234
32:31.4,0.66342,0.73646,-1.18792
32:31.6,0.58438,0.80352,-1.26217
32:31.8,0.60474,0.78436,-1.25259
32:32.0,0.6694,0.8155,-1.32085
32:32.2,0.71012,0.78676,-1.31007
32:32.4,0.6251,0.84065,-1.15799
32:32.6,0.61312,0.85023,-1.26816
32:32.8,0.70772,0.78915,-1.27654
32:33.0,0.63587,0.81191,-1.36995
32:33.2,0.66102,0.83825,-1.37234
32:33.4,0.68497,0.66581,-1.1029
32:33.6,0.59516,0.88855,-1.27055
32:33.8,0.68377,0.76161,-1.30289
32:34.0,0.67898,0.9089,-1.17595
32:34.2,0.80712,0.85741,-1.1987
32:34.4,0.64665,0.88016,-1.249
32:34.6,0.67779,0.81789,-1.1029
32:34.8,0.72329,0.80233,-1.26936
32:35.0,0.65144,0.8634,-1.23343
32:35.2,0.69695,0.84663,-1.28133
32:35.4,0.65144,0.76281,-1.25858
32:35.6,0.74485,0.69695,-1.14601
32:35.8,0.65982,0.84065,-1.3903
32:36.0,0.73167,0.75802,-1.22026
32:36.2,0.67779,0.8131,-1.21307
32:36.4,0.53768,0.80352,-1.33043
32:36.6,0.71611,0.74365,-1.08733
32:36.8,0.61791,0.97118,-1.36276
32:37.0,0.7173,0.74485,-1.17954
32:37.2,0.53648,0.99153,-1.23702
32:37.4,0.69934,0.78077,-1.2945
32:37.6,0.78556,0.79155,-1.20589
32:37.8,0.97237,0.68018,-1.37234
32:38.0,0.74365,0.78436,-1.21906
32:38.2,0.78915,0.77718,-1.1975
32:38.4,0.53887,0.9125,-1.25858
32:38.6,0.61073,0.73287,-1.14122
32:38.8,0.64066,0.71132,-1.34121
32:39.0,0.86819,0.59276,-1.07656
32:39.2,0.53887,0.75682,-1.42862
32:39.4,0.65503,0.83945,-1.33043
32:39.6,0.63827,0.80233,-1.21068
32:39.8,1.52562,1.09691,-0.90411
32:40.0,0.55324,1.01908,-1.68489
32:40.2,0.54366,0.31734,-0.43709
32:40.4,0.62749,1.04542,-1.32684
32:40.6,0.65863,0.97477,-1.05021
32:40.8,0.74724,0.89573,-1.40348
32:41.0,0.61671,1.01668,-0.9616
32:41.2,0.64426,0.94244,-1.00231
32:41.4,0.79993,0.79155,-1.47173
32:41.6,0.87418,0.73527,-0.65743
32:41.8,1.41545,0.68018,-3.98651
32:42.0,1.04542,0.69695,-1.7292
32:42.2,0.42152,1.01309,-1.4406
32:42.4,0.91729,0.73167,-1.24181
32:42.6,0.71371,0.79155,-1.2466
32:42.8,0.54965,0.65264,-1.01668
32:43.0,1.03943,0.5269,-1.09212
32:43.2,0.55324,0.98794,-1.38911
32:43.4,0.32452,0.79155,-1.61065
32:43.6,0.98435,0.70174,1.24181
32:43.8,0.31015,1.03345,-1.52323
32:44.0,0.74604,0.71132,-1.23942
32:44.2,0.69575,0.9125,-1.72441
32:44.4,0.65264,0.71611,-1.70166
32:44.6,-0.07544,1.03943,-0.33171
32:44.8,1.26936,0.87418,-1.52323
32:45.0,0.61073,0.72569,-1.38911
32:45.2,0.43948,0.92088,-0.1916
32:45.4,0.7209,0.7688,-1.33522
32:45.6,0.77478,0.63827,-1.06578
32:45.8,1.02866,0.66102,-1.35438
32:46.1,0.89573,0.74365,-1.32803
32:46.2,0.30776,0.83825,-0.38679
32:46.5,0.59635,0.92567,-1.53281
32:46.7,0.88256,0.72688,-1.04063
32:46.9,1.02746,0.91369,-0.98914
32:47.1,0.8143,0.77239,-1.49568
32:47.3,0.81789,0.79514,-1.31366
32:47.5,0.55803,0.79993,-1.13643
32:47.7,0.56881,0.84544,-1.11847
32:47.9,0.87058,0.98195,-1.41066
32:48.1,0.79155,0.70772,-1.02866
32:48.3,0.76401,0.53049,-2.09324
32:48.5,0.67898,0.78436,-1.18433
32:48.7,0.68497,0.79514,-1.53401
32:48.9,0.30296,0.82628,-1.2478
32:49.1,0.62031,0.80352,-0.89573
32:49.3,0.61552,0.8167,-1.44778
32:49.5,0.86819,0.88855,-1.4382
32:49.7,0.5245,0.77718,-1.41306
32:49.9,0.74125,0.77239,-1.39869
32:50.1,0.75922,0.72449,-1.46814
32:50.3,0.5736,0.90172,-1.18792
32:50.5,0.51732,0.99632,-1.28971
32:50.7,0.60474,0.75083,-1.48371
32:50.9,0.55085,0.80233,-1.38192
32:51.1,0.68258,0.87777,-1.44419
32:51.3,0.83226,0.76999,-1.15439
32:51.5,0.33051,0.6718,-1.73519
32:51.7,0.85861,1.01069,-1.15559
32:51.9,1.12326,0.68737,-1.42623
32:52.1,0.98076,0.73048,-1.04183
32:52.3,1.03704,1.25858,-0.82268
32:52.5,0.78317,1.39509,-1.38671
32:52.7,0.13771,1.19152,-0.7197
32:52.9,-0.03951,0.55324,-0.85142
32:53.1,0.55564,0.90292,-1.16876
32:53.3,0.76281,0.95561,-1.28732
32:53.5,-0.10418,0.91849,-1.71603
32:53.7,0.79634,0.83466,-0.96399
32:53.9,0.79754,0.89214,-1.23223
32:54.1,0.97237,1.03345,-1.20589
32:54.3,0.74964,0.96998,-1.55197
32:54.5,0.5748,0.91729,-1.33522
32:54.7,0.55444,0.99992,-1.26816
32:54.9,0.73167,0.7688,-0.57719
32:55.1,0.49097,0.91489,-1.14002
32:55.3,0.58079,0.95202,-1.08135
32:55.5,0.66701,0.93645,-1.35558
32:55.7,0.36643,0.92926,-1.58071
32:55.9,0.32093,0.77718,-2.51477
32:56.1,0.48139,0.93286,-1.23942
32:56.3,0.6251,0.69695,-1.07536
32:56.5,0.18202,0.9592,-1.43102
32:56.7,0.70054,0.6694,-1.11248
32:56.9,0.92447,0.66222,-1.10649
32:57.1,0.9101,0.69575,-1.12565
32:57.3,0.67659,0.92926,-1.30289
32:57.5,0.75443,0.83705,-0.58917
32:57.7,0.89334,0.68976,-0.83586
32:57.9,0.73527,0.8167,-1.01189
32:58.1,0.70892,0.95321,-1.11368
32:58.6,0.74245,0.78197,-1.62741
32:58.8,0.74365,0.91849,-1.21427
32:59.0,0.37003,0.9113,-1.84895
32:59.2,0.91369,0.79754,-1.06099
32:59.4,0.89334,0.92807,-1.19152
32:59.6,0.63468,1.05261,-1.34959
32:59.8,0.71132,0.84304,-1.21786
33:00.0,0.40954,1.51963,-3.78413
33:00.2,1.07895,0.70892,-0.78796
33:00.4,0.63587,0.6706,-0.89094
33:00.6,0.78077,0.88495,-1.20349
33:00.8,0.76041,0.80712,-1.13643
33:01.0,0.5269,0.92328,-1.21068
33:01.2,0.73287,0.99034,-1.74237
33:01.4,0.78197,0.93525,-1.33881
33:01.6,0.75562,0.82388,-1.13164
33:01.8,0.6694,0.82268,-1.28852
33:02.0,0.72688,0.86939,-1.19631
33:02.2,0.98435,0.65384,-0.96639
33:02.4,0.76041,0.9101,-1.21427
33:02.6,0.70174,0.86939,-1.52083
33:02.8,1.54838,0.71132,-0.54726
33:03.0,0.7676,0.96758,-0.32332
33:03.2,0.08981,0.80113,-1.66453
33:03.4,1.33043,0.8167,-0.82747
33:03.6,0.40715,0.85741,-1.54478
33:03.8,0.19758,0.96758,-1.09093
33:04.0,0.93166,0.94244,-1.40587
33:04.2,0.40116,0.99393,-0.97118
33:04.4,0.89094,1.24301,-1.60586
33:04.6,0.83945,0.77838,-1.14242
33:04.8,0.4778,-0.02395,-0.89693
33:05.0,0.37961,1.05021,-0.77119
33:05.2,0.6694,0.93525,-1.17954
33:05.4,0.4778,0.94004,-0.94483
33:05.6,0.56043,1.11248,-1.22864
33:05.8,0.576,0.94603,-1.53161
33:06.0,0.60953,0.82508,-1.21187
33:06.2,0.63587,0.77119,-1.46575
33:06.4,0.97716,0.87777,-1.86572
33:06.6,0.51133,0.92926,-1.27774
33:06.9,0.84065,0.84424,-0.92208
33:07.1,0.78436,0.69096,-1.85374
33:07.3,0.80472,0.84184,-1.42264
33:07.5,1.11128,0.62031,-2.31358
33:07.7,0.55324,0.88495,-0.95561
33:07.9,0.72209,0.87537,-1.52922
33:08.1,0.7173,0.91849,-1.06817
33:08.3,1.03464,0.85262,-1.19391
33:08.5,0.58677,0.87897,-2.37585
33:08.7,0.64066,0.82149,-0.64545
33:08.9,0.65384,0.94244,-1.16158
33:09.1,0.62629,0.86699,-1.1508
33:09.3,0.68737,0.88256,-1.25379
33:09.5,0.68138,0.83226,-1.18433
33:09.7,0.60593,0.89813,-1.26217
33:09.9,0.70653,0.84663,-1.23942
33:10.1,0.18202,1.12446,-1.24541
33:10.3,0.35805,1.04183,-0.45265
33:10.5,0.90052,0.79993,-1.2466
33:10.7,0.71491,0.87418,-1.33522
33:10.9,0.64306,0.66821,-0.65982
33:11.1,1.45377,0.57959,-0.46104
33:11.3,0.37003,0.96639,-1.07416
33:11.5,0.92208,0.7688,-1.16158
33:11.7,1.59987,0.42032,-0.66821
33:11.9,1.03824,1.47293,-2.3052
33:12.1,0.40236,1.0083,-1.14002
33:12.3,0.68976,0.88016,-1.28253
33:12.5,0.8131,0.79394,-1.20589
33:12.7,0.62869,0.86699,-1.22864
33:12.9,0.61192,0.83586,-0.99153
33:13.1,0.5736,0.88136,-1.33761
33:13.3,0.79514,0.77957,-1.11248
33:13.5,0.8143,0.80472,-1.18553
33:13.7,0.7185,0.79634,-1.22026
33:13.9,0.73048,0.75922,-1.32085
33:14.1,-0.12214,0.95321,-3.63204
33:14.3,0.72329,0.75682,-1.38671
33:14.5,0.61192,0.87178,-1.16038
33:14.7,0.78077,0.83586,-1.16278
33:14.9,0.77598,0.71012,-1.17595
33:15.1,0.673,0.78197,-1.33522
33:15.3,0.63228,0.82149,-1.23104
33:15.5,0.51852,0.85741,-1.35079
33:15.7,0.73886,0.88855,-1.28971
33:15.9,0.69575,0.78077,-1.24062
33:16.1,0.76401,0.85382,-1.31366
33:16.3,0.78077,0.80352,-1.24541
33:16.5,1.17715,0.75562,-1.07416
33:16.7,0.55684,0.91849,-0.80951
33:16.9,0.56522,1.0071,-1.09093
33:17.1,1.02387,0.69575,-1.06578
33:17.3,1.02746,0.79394,-1.24421
33:17.5,0.7209,0.92447,-1.13284
33:17.7,0.57839,0.95441,-1.23942
33:17.9,0.73167,0.93765,-1.37953
33:18.1,0.59995,0.85382,-1.19391
33:18.3,0.4323,0.82508,-1.72321
33:18.5,0.72808,0.64426,-0.96758
33:18.7,0.44547,1.03464,-1.12565
33:18.9,0.00958,1.03584,-1.20828
33:19.1,0.51492,1.27774,-1.35677
33:19.3,0.52929,0.6215,-1.50646
33:19.5,0.70054,1.04662,-1.64178
33:19.7,0.7652,0.85382,-1.45617
33:19.9,0.60474,0.87897,-1.30408
33:20.1,0.6227,0.94363,-1.01429
33:20.3,0.64426,0.78676,-1.38791
33:20.5,0.83705,0.79873,-1.05979
33:20.7,0.48738,1.35797,-0.79275
33:20.9,0.74006,0.94962,-1.11368
33:21.1,1.01548,0.62031,-0.82508
33:21.3,1.08254,0.74365,-0.65503
33:21.5,0.63587,0.66222,-1.27415
33:21.7,0.64785,0.57121,-1.50766
33:21.9,1.06458,0.88615,-1.43102
33:22.1,0.63587,1.06099,-1.21427
33:22.3,0.73766,0.576,-1.40946
33:22.5,0.2371,1.08015,-1.78189
33:22.7,0.65503,0.88136,-1.3424
33:22.9,1.35198,0.44307,-1.1496
33:23.1,0.46942,0.88136,-1.54239
33:23.3,0.17244,0.76401,-1.13404
33:23.5,0.61432,0.90411,-1.19271
33:23.7,0.48139,0.85741,-1.18673
33:23.9,0.56522,0.55803,-1.61184
33:24.1,0.08382,1.01069,-2.47285
33:24.3,1.08614,0.68138,-1.32564
33:24.5,0.34488,1.01908,-1.02267
33:24.7,1.15918,0.77119,-1.22505
33:24.9,-0.35566,0.75323,-0.05867
33:25.1,0.76281,0.60953,-1.2957
